-2.238416433334350586e+00, -4.797759532928466797e+00
-1.710121154785156250e+00, -4.659906387329101562e+00
-1.433197617530822754e+00, -6.179807186126708984e+00
-2.295331716537475586e+00, -7.515200138092041016e+00
-2.901914358139038086e+00, -8.558136940002441406e+00
-3.030014991760253906e+00, -9.689322471618652344e+00
-3.399756431579589844e+00, -9.764283180236816406e+00
-2.780226945877075195e+00, -9.806821823120117188e+00
-2.568342447280883789e+00, -9.444964408874511719e+00
-3.008768081665039062e+00, -8.927464485168457031e+00
-2.471060752868652344e+00, -8.331748008728027344e+00
-1.563046455383300781e+00, -7.854189395904541016e+00
-8.276880979537963867e-01, -7.975029945373535156e+00
-5.112849473953247070e-01, -8.129523277282714844e+00
1.339501291513442993e-01, -7.810247421264648438e+00
8.029346466064453125e-01, -7.751877784729003906e+00
2.076416969299316406e+00, -7.757491111755371094e+00
2.676287651062011719e+00, -8.433668136596679688e+00
3.100630760192871094e+00, -8.981184959411621094e+00
3.943794250488281250e+00, -9.358537673950195312e+00
5.179137229919433594e+00, -9.090389251708984375e+00
6.183514595031738281e+00, -8.188553810119628906e+00
7.330346107482910156e+00, -8.108845710754394531e+00
8.020787239074707031e+00, -8.011705398559570312e+00
8.615319252014160156e+00, -7.570581912994384766e+00
8.387233734130859375e+00, -6.808832168579101562e+00
8.083371162414550781e+00, -5.855652809143066406e+00
7.713278770446777344e+00, -4.809686183929443359e+00
7.256838321685791016e+00, -3.777982950210571289e+00
6.959726333618164062e+00, -2.665435314178466797e+00
7.721349239349365234e+00, -2.266122579574584961e+00
8.500064849853515625e+00, -2.150096416473388672e+00
9.045242309570312500e+00, -1.811156988143920898e+00
1.001679706573486328e+01, -1.278516292572021484e+00
1.071965503692626953e+01, -1.649080753326416016e+00
1.208478736877441406e+01, -1.886975169181823730e+00
1.206884956359863281e+01, -2.055011272430419922e+00
1.196137714385986328e+01, -2.278439521789550781e+00
1.170950317382812500e+01, -1.534509301185607910e+00
1.176852130889892578e+01, -2.037571907043457031e+00
1.126802349090576172e+01, -2.270622014999389648e+00
1.069137954711914062e+01, -1.552701711654663086e+00
1.044268512725830078e+01, -1.352596282958984375e-01
1.016169357299804688e+01, 5.607177019119262695e-01
1.050333499908447266e+01, 9.206795096397399902e-01
1.024388217926025391e+01, 2.466717720031738281e+00
9.504313468933105469e+00, 2.516197443008422852e+00
8.864474296569824219e+00, 2.861773014068603516e+00
7.782584190368652344e+00, 3.462338447570800781e+00
6.928475379943847656e+00, 3.646347045898437500e+00
6.656667232513427734e+00, 3.815172433853149414e+00
6.561317443847656250e+00, 4.087111473083496094e+00
6.876410007476806641e+00, 3.976999521255493164e+00
7.311204910278320312e+00, 4.444142818450927734e+00
6.780100822448730469e+00, 5.308861255645751953e+00
6.019494533538818359e+00, 5.546851158142089844e+00
5.002674102783203125e+00, 6.207538127899169922e+00
4.028597354888916016e+00, 7.285202980041503906e+00
3.609785795211791992e+00, 7.941098690032958984e+00
2.505533695220947266e+00, 7.752854347229003906e+00
1.449392199516296387e+00, 7.388811588287353516e+00
7.836673259735107422e-01, 7.477262020111083984e+00
1.174014434218406677e-01, 7.419600486755371094e+00
-4.172365367412567139e-01, 8.053326606750488281e+00
-9.066170454025268555e-01, 9.315218925476074219e+00
-1.419574737548828125e+00, 9.240222930908203125e+00
-2.141074657440185547e+00, 8.595317840576171875e+00
-3.563108682632446289e+00, 7.743425369262695312e+00
-4.138224601745605469e+00, 7.514303207397460938e+00
-3.997942686080932617e+00, 7.150697708129882812e+00
-4.420285701751708984e+00, 7.264370441436767578e+00
-5.455086708068847656e+00, 7.868041038513183594e+00
-6.036944866180419922e+00, 8.324593544006347656e+00
-7.172379493713378906e+00, 8.625988006591796875e+00
-7.563359737396240234e+00, 8.671298980712890625e+00
-8.510554313659667969e+00, 8.225558280944824219e+00
-9.901256561279296875e+00, 6.867176055908203125e+00
-1.081782722473144531e+01, 5.350583553314208984e+00
-1.056859207153320312e+01, 5.460588455200195312e+00
-1.149926090240478516e+01, 5.605916976928710938e+00
-1.288832664489746094e+01, 5.168474674224853516e+00
-1.347822093963623047e+01, 4.724383831024169922e+00
-1.361239814758300781e+01, 4.379703998565673828e+00
-1.325449943542480469e+01, 3.785170316696166992e+00
-1.346665000915527344e+01, 2.856321334838867188e+00
-1.322409820556640625e+01, 2.093503236770629883e+00
-1.333810043334960938e+01, 1.937662720680236816e+00
-1.320395278930664062e+01, 1.916390299797058105e+00
-1.303249740600585938e+01, 2.302099943161010742e+00
-1.266617107391357422e+01, 2.007516384124755859e+00
-1.179637527465820312e+01, 1.720680713653564453e+00
-1.076672458648681641e+01, 1.345488071441650391e+00
-1.011162948608398438e+01, 8.820685148239135742e-01
-9.927244186401367188e+00, 3.149579465389251709e-01
-8.865219116210937500e+00, -1.680278778076171875e-01
-8.567729949951171875e+00, -5.728203654289245605e-01
-8.107808113098144531e+00, -8.248360157012939453e-01
-7.272716999053955078e+00, -1.581423282623291016e+00
-5.914758682250976562e+00, -3.468899726867675781e+00
-3.389384746551513672e+00, -4.260333538055419922e+00
