2.913194465637207031e+01, -1.008266544342041016e+01
2.839331054687500000e+01, -8.801777839660644531e+00
2.790508842468261719e+01, -7.001086711883544922e+00
2.697369956970214844e+01, -5.987325191497802734e+00
2.621967887878417969e+01, -4.669972896575927734e+00
2.482309341430664062e+01, -3.388047933578491211e+00
2.330282592773437500e+01, -2.018202066421508789e+00
2.163989639282226562e+01, -5.988718867301940918e-01
1.941235351562500000e+01, 5.155622959136962891e-01
1.780501937866210938e+01, 1.410761475563049316e+00
1.631771087646484375e+01, 1.798452138900756836e+00
1.499403190612792969e+01, 2.735892295837402344e+00
1.344027042388916016e+01, 3.880280733108520508e+00
1.278044033050537109e+01, 4.437452316284179688e+00
1.132162475585937500e+01, 5.571363449096679688e+00
1.040741825103759766e+01, 7.115621089935302734e+00
9.978157043457031250e+00, 8.595046043395996094e+00
1.049579048156738281e+01, 9.980386734008789062e+00
1.058284568786621094e+01, 1.193640804290771484e+01
9.627422332763671875e+00, 1.318663883209228516e+01
8.693423271179199219e+00, 1.372072124481201172e+01
8.880349159240722656e+00, 1.530596733093261719e+01
7.852777957916259766e+00, 1.639621734619140625e+01
6.698140621185302734e+00, 1.649879264831542969e+01
6.606906414031982422e+00, 1.725808906555175781e+01
5.993364334106445312e+00, 1.874468421936035156e+01
5.494650840759277344e+00, 2.073746299743652344e+01
4.691909790039062500e+00, 2.198756790161132812e+01
3.444703102111816406e+00, 2.346710968017578125e+01
2.110049009323120117e+00, 2.525358200073242188e+01
1.336473226547241211e+00, 2.641220092773437500e+01
-2.816594541072845459e-01, 2.718927383422851562e+01
-2.080452919006347656e+00, 2.712227058410644531e+01
-4.631015777587890625e+00, 2.688219451904296875e+01
-6.300442218780517578e+00, 2.654357910156250000e+01
-7.864412307739257812e+00, 2.672868347167968750e+01
-1.003614044189453125e+01, 2.669196891784667969e+01
-1.145996761322021484e+01, 2.597227096557617188e+01
-1.225205516815185547e+01, 2.473386383056640625e+01
-1.307581424713134766e+01, 2.333472633361816406e+01
-1.439152717590332031e+01, 2.115630722045898438e+01
-1.511264514923095703e+01, 1.951674079895019531e+01
-1.560703372955322266e+01, 1.815662002563476562e+01
-1.599149894714355469e+01, 1.790348625183105469e+01
-1.585728263854980469e+01, 1.714320755004882812e+01
-1.566604995727539062e+01, 1.660124778747558594e+01
-1.639211273193359375e+01, 1.600969696044921875e+01
-1.696796035766601562e+01, 1.512402725219726562e+01
-1.778434562683105469e+01, 1.372069454193115234e+01
-1.845254898071289062e+01, 1.212754440307617188e+01
-1.905730628967285156e+01, 1.052751636505126953e+01
-1.923567390441894531e+01, 8.911357879638671875e+00
-1.880928039550781250e+01, 7.095470905303955078e+00
-1.834769821166992188e+01, 5.807114124298095703e+00
-1.766235923767089844e+01, 3.529443979263305664e+00
-1.745545768737792969e+01, 1.802174925804138184e+00
-1.657259178161621094e+01, 3.059048056602478027e-01
-1.704458618164062500e+01, -8.234952092170715332e-01
-1.692820167541503906e+01, -2.154982566833496094e+00
-1.676226043701171875e+01, -3.462846517562866211e+00
-1.629661941528320312e+01, -4.519289016723632812e+00
-1.604137229919433594e+01, -6.017300128936767578e+00
-1.533801269531250000e+01, -7.453008174896240234e+00
-1.342702770233154297e+01, -8.405882835388183594e+00
-1.201882553100585938e+01, -1.013594245910644531e+01
-1.189254379272460938e+01, -1.200916576385498047e+01
-1.241457176208496094e+01, -1.340688037872314453e+01
-1.193794631958007812e+01, -1.482827281951904297e+01
-1.212909984588623047e+01, -1.684239768981933594e+01
-1.183541202545166016e+01, -1.861739540100097656e+01
-1.141161060333251953e+01, -1.996917152404785156e+01
-1.101616573333740234e+01, -2.028741645812988281e+01
-1.068277454376220703e+01, -2.130038833618164062e+01
-1.003305244445800781e+01, -2.181761360168457031e+01
-9.019454956054687500e+00, -2.183378219604492188e+01
-8.711462974548339844e+00, -2.197846984863281250e+01
-8.353677749633789062e+00, -2.202429389953613281e+01
-7.560452938079833984e+00, -2.209881591796875000e+01
-6.669211387634277344e+00, -2.167546463012695312e+01
-5.226124286651611328e+00, -2.148389053344726562e+01
-3.640002727508544922e+00, -2.133769989013671875e+01
-1.764744639396667480e+00, -2.107751846313476562e+01
-4.007780253887176514e-01, -2.090259552001953125e+01
9.520170688629150391e-01, -2.082021141052246094e+01
3.100101947784423828e+00, -2.066526603698730469e+01
4.595337867736816406e+00, -2.018011474609375000e+01
6.115400314331054688e+00, -1.939235115051269531e+01
6.872713088989257812e+00, -1.883906936645507812e+01
7.416515827178955078e+00, -1.853921127319335938e+01
7.855460166931152344e+00, -1.852948951721191406e+01
8.833046913146972656e+00, -1.796658706665039062e+01
1.001524353027343750e+01, -1.680440139770507812e+01
1.097196292877197266e+01, -1.578278636932373047e+01
1.289983749389648438e+01, -1.576405143737792969e+01
1.504622268676757812e+01, -1.617934417724609375e+01
1.761406707763671875e+01, -1.571480655670166016e+01
2.065558624267578125e+01, -1.494854927062988281e+01
2.318085098266601562e+01, -1.389708518981933594e+01
2.511006736755371094e+01, -1.279583454132080078e+01
2.731178855895996094e+01, -1.175311756134033203e+01
